R_400nm,R_410nm,R_420nm,R_430nm,R_440nm,R_450nm,R_460nm,R_470nm,R_480nm,R_490nm,R_500nm,R_510nm,R_520nm,R_530nm,R_540nm,R_550nm,R_560nm,R_570nm,R_580nm,R_590nm,R_600nm,R_610nm,R_620nm,R_630nm,R_640nm,R_650nm,R_660nm,R_670nm,R_680nm,R_690nm,R_700nm,R_710nm,R_720nm,R_730nm,R_740nm,R_750nm,R_760nm,R_770nm,R_780nm,R_790nm,R_800nm,hemangioma
0.03641362910671581,0.03367465930994264,0.035130355892343035,0.04296156361753507,0.06282947836523992,0.08763027509096566,0.10770768254729302,0.12765807021463751,0.143447100079906,0.15785735326079767,0.16991986807881215,0.17914995871448022,0.17071995418261934,0.14314848331552546,0.12798082112334028,0.1398856632226304,0.1595325662165363,0.14373120692577446,0.14142694287645136,0.22885963188274286,0.3285299831174592,0.3812915446535998,0.40645845466952973,0.42358474643728106,0.4360656253762991,0.4462943043907051,0.4562701810902573,0.4637199105492724,0.47138724148633987,0.478499399351406,0.4853007725174156,0.48761138601152737,0.4929304147778052,0.4940541935701601,0.4964817601867629,0.49892350032418975,0.5009051988085745,0.5029607746871442,0.5045255125240699,0.5060801409098078,0.5070543469433006,0
0.004007492366611048,0.004266754216999319,0.004585906150210636,0.005032801248645932,0.005793827588418436,0.007355181362412138,0.009407670852860314,0.01195293980752704,0.014305904759991737,0.016408146205442693,0.018177072277196917,0.01945352561182089,0.017673664962490197,0.014434850994807602,0.013208793624734117,0.014199079882035242,0.0161940157881994,0.015419451077753435,0.015599431160501383,0.02786647905343521,0.06317849985402821,0.10906672328015844,0.14095673360380337,0.16490264862104043,0.18224297324239885,0.19560016821028806,0.206277816678979,0.21667155775255656,0.22735066821010924,0.23985417494311037,0.24946120533075397,0.2547771692532503,0.2631771950646871,0.26631979637906505,0.26749018500091853,0.26562140427069714,0.26525492032801157,0.2680795444540435,0.27293096979450815,0.2750813733777253,0.27753460572702954,1
0.021082912960161328,0.020060768624039726,0.02107434480850039,0.02628995787226652,0.03895465866049035,0.0569920035543446,0.0722834681197963,0.08821821122875348,0.10130590869079932,0.113588949332112,0.12348646279304774,0.13159835964922423,0.12526600813996888,0.10387547329729475,0.09292276438328796,0.10230582414839556,0.1186726454519803,0.10665764928539387,0.10624320781865214,0.17756822540488545,0.2685086775390718,0.32025536908726326,0.3452248783279513,0.3624516820591309,0.37551926835981225,0.38776512857808215,0.3971631524543943,0.4055149686162435,0.4145179735279052,0.4239780296292341,0.43061477288052724,0.43639506008220436,0.44096581805775387,0.44558236968640924,0.44916621604826634,0.4524470386784123,0.45534252525431224,0.459462060566671,0.462587931394688,0.46612067589660594,0.46796085004840493,0
0.006964292324816266,0.0071774880203590435,0.007625263414533546,0.007982191805266357,0.008945331201235201,0.011349312746800512,0.014356586295674599,0.01761373996624231,0.020382383635685883,0.022845831419447828,0.024448011587382745,0.025334225946691748,0.022536315834559895,0.018128768930050006,0.016314788151477355,0.017189297310745394,0.019149975422498636,0.018242586490939437,0.018356203294659056,0.030537894763099524,0.06821504866600618,0.1221743047895795,0.16204065406056092,0.19160373121687546,0.21135206673062645,0.2261720667510112,0.23797188634167749,0.24963195785867667,0.26136207772029374,0.27645836678557006,0.28878698301350864,0.2936794857515676,0.3030642755322785,0.30529350477534595,0.30319204750788775,0.29588272629567697,0.29139729335645365,0.29483397831022484,0.29976770886191234,0.30103426672700245,0.3018374737287132,1
0.0056166858968360305,0.005777459925587167,0.006228350192230963,0.0073250592404674585,0.010133927966109272,0.014571397575664233,0.019542503967345234,0.02539049477499661,0.030930972489472925,0.03631626850882393,0.04116737467984852,0.04531580943021887,0.04191981995246648,0.03305543620818093,0.028907044723635283,0.03319940399103213,0.03987075855371457,0.03516764245863467,0.03527213456227,0.070669329876343,0.13843528241339711,0.191397024549368,0.21916233423606565,0.23833394455766016,0.25287505809426997,0.266274247946888,0.27550879312155163,0.2861997628373817,0.2961099778150294,0.3057955517352285,0.3130689098706138,0.31820263312693037,0.324884501273811,0.3296646642393666,0.3343418406401683,0.3392532613938166,0.34272253622287946,0.3461650639330225,0.34858020267846623,0.35167912524868555,0.35503854190809037,0
0.014565309288061776,0.014215238482742129,0.0144094414201309,0.014829484394965696,0.01647326139810817,0.02103057668370923,0.02642382703850592,0.03180448394352006,0.036052752077311526,0.03923931927172175,0.04164622801103927,0.04228721720137802,0.03605667031594161,0.027749567328282276,0.024275446152740264,0.02555970221539762,0.028018349980992077,0.025559447540336556,0.02574971050282842,0.04426594705139959,0.10355712522949283,0.18711969270988615,0.24572778015670543,0.2873823431044034,0.3142570403883505,0.33198016219987414,0.3449242000172377,0.35565146019619226,0.36681416662206257,0.38298305252397696,0.39223658653552373,0.3929619540579265,0.39916130283991136,0.39682630133465546,0.38920995970499034,0.37891716430904443,0.3689205636637883,0.3679493949996704,0.3694344806351043,0.3664327713488068,0.3643722268407616,1
0.004611437597207737,0.0049085182206056385,0.005337440844588381,0.006409193349503679,0.009082968837257488,0.013652810559369394,0.01864452365857645,0.024277898847567897,0.029678218481089886,0.03503772753116221,0.04022329667512139,0.04474159816462972,0.04282776318463841,0.035183713802541955,0.03176287605927898,0.036003350477141205,0.04378237863342508,0.03960192476200161,0.04021393957673783,0.07539801818335273,0.13203731770316574,0.17329398928284517,0.1948482339659016,0.21116536334733524,0.22358479962692254,0.23553086056528816,0.24533004971778988,0.25554388434969,0.2646783936343662,0.2743202637055234,0.2827676236471681,0.2892799151478905,0.2971638457503135,0.30325034171048904,0.30857753659409726,0.3145560990790247,0.31900038716976487,0.32400651560872984,0.32908270380660337,0.33348202163243545,0.3386604927849165,0
0.00974382220766809,0.00967270974453804,0.009934913049568303,0.010725615206076526,0.01263145778721068,0.017767186980746624,0.02410814833273272,0.030588647873955713,0.03596296651041108,0.040432965734120106,0.04393739627675967,0.045182736508099626,0.03924190859829289,0.029600867356880594,0.025519660320837533,0.027168708445395044,0.031156594695519773,0.028045772588464333,0.0284969193868541,0.053361498607814146,0.11824003190732384,0.194680692006432,0.2438564200850034,0.27651990283559597,0.29930467034788966,0.31534371256216914,0.3268574295499837,0.3377923187197827,0.34823393105625283,0.36213505312276517,0.37376117284311927,0.3758724957029219,0.3838435486168324,0.3851659382773564,0.382156503673852,0.37698869182273054,0.3731238114696516,0.37567284603009776,0.3789828891535865,0.37967963551183176,0.37984771067782763,1
0.008011315205730821,0.008223587847541314,0.009212224265602142,0.011676684713087642,0.017615162542481726,0.025613382060930976,0.03333105758584232,0.04184794932925097,0.04968401865363343,0.05731404767549607,0.06482919072773347,0.07161885916767827,0.07116366298230445,0.06299062705560053,0.0584623647393423,0.06586200768065543,0.0774312245162993,0.07239572723945706,0.07374724229064492,0.11991171693369353,0.17418616157366773,0.20668737336651963,0.22420987361560743,0.2388274416882326,0.2509625065128215,0.26290621407249143,0.27310389110098976,0.2833137862573607,0.29226344161408446,0.302874919454565,0.31135661924715274,0.31846018236567764,0.3261747102777613,0.33287570720681037,0.3384381690973245,0.3451165939380639,0.35041662124998824,0.35690852242583304,0.36187633674697123,0.36709538410739717,0.37255312639714794,0
0.004711768157812137,0.005011572273322615,0.00517160761721225,0.005681547258323104,0.006441658214647558,0.007958716864313707,0.009980618318035402,0.012153163243670849,0.01418331562391706,0.016163282228741912,0.017725403888750543,0.01869083960996146,0.01698640570526191,0.014015569648810584,0.013073372369810625,0.013899247500329913,0.015404212514902654,0.014599325804033971,0.01486588750516027,0.02527683877847657,0.058887147723334754,0.1069996283083711,0.14217470529743498,0.16863001813352324,0.18749635497610032,0.20207642387025643,0.21265779694316353,0.22354332964531537,0.23351063020093799,0.24720550500637356,0.25710116361262364,0.26071123274782093,0.2685409608958913,0.27032437745635246,0.2699773730353561,0.2662068600989413,0.2626104691004121,0.26519098225474147,0.26802961476023374,0.26923415849961746,0.27040690663002814,1
